START DATE,END DATE,START TIME (PT),START TIME (MT),START TIME (CT),START TIME (ET),END TIME (PT),END TIME (MT),END TIME (CT),END TIME (ET),SUBJEC T,AWAY TEAM,HOME TEAM,LOCATION
9/17/2011,9/17/2011,4:30 PM,5:30 PM,6:30 PM,7:30 PM,7:30 PM,8:30 PM,9:30 PM,10:30 PM,North Texas at Alabama,North Texas,Alabama,
9/17/2011,9/17/2011,7:45 PM,8:45 PM,9:45 PM,10:45 PM,10:45 PM,11:45 PM,11:59 PM,11:59 PM,Stanford at Arizona,Stanford,Arizona,
9/17/2011,9/17/2011,4:30 PM,5:30 PM,6:30 PM,7:30 PM,7:30 PM,8:30 PM,9:30 PM,10:30 PM,Troy at Arkansas,Troy,Arkansas,
9/17/2011,9/17/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Northwestern at Army,Northwestern,Army,
9/17/2011,9/17/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Buffalo at Ball State,Buffalo,Ball State,
9/17/2011,9/17/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Stephen F. Austin at Baylor,Stephen F. Austin,Baylor,
9/17/2011,9/17/2011,9:30 AM,10:30 AM,11:30 AM,12:30 PM,12:30 PM,1:30 PM,2:30 PM,3:30 PM,Duke at Boston College,Duke,Boston College,
9/17/2011,9/17/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Wyoming at Bowling Green,Wyoming,Bowling Green,
9/17/2011,9/17/2011,6:15 PM,7:15 PM,8:15 PM,9:15 PM,9:15 PM,10:15 PM,11:15 PM,11:59 PM,Utah at Brigham Young,Utah,Brigham Young,
9/17/2011,9/17/2011,2:30 PM,3:30 PM,4:30 PM,5:30 PM,5:30 PM,6:30 PM,7:30 PM,8:30 PM,Presbyterian at California,Presbyterian,California,
9/17/2011,9/17/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Akron at Cincinnati,Akron,Cincinnati,
9/17/2011,9/17/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Auburn at Clemson,Auburn,Clemson,
9/17/2011,9/17/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Tennessee at Florida,Tennessee,Florida,
9/17/2011,9/17/2011,3:00 PM,4:00 PM,5:00 PM,6:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,UCF at Florida International,UCF,Florida International,
9/17/2011,9/17/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Oklahoma at Florida State,Oklahoma,Florida State,
9/17/2011,9/17/2011,7:00 PM,8:00 PM,9:00 PM,10:00 PM,10:00 PM,11:00 PM,11:59 PM,11:59 PM,North Dakota at Fresno State,North Dakota,Fresno State,
9/17/2011,9/17/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Coastal Carolina at Georgia,Coastal Carolina,Georgia,
9/17/2011,9/17/2011,9:30 AM,10:30 AM,11:30 AM,12:30 PM,12:30 PM,1:30 PM,2:30 PM,3:30 PM,Kansas at Georgia Tech,Kansas,Georgia Tech,
9/17/2011,9/17/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Arizona State at Illinois,Arizona State,Illinois,
9/17/2011,9/17/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,South Carolina State at Indiana,South Carolina State,Indiana,
9/17/2011,9/17/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Pittsburgh at Iowa,Pittsburgh,Iowa,
9/17/2011,9/17/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Kent State at Kansas State,Kent State,Kansas State,
9/17/2011,9/17/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Louisville at Kentucky,Louisville,Kentucky,
9/17/2011,9/17/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Houston at Louisiana Tech,Houston,Louisiana Tech,
9/17/2011,9/17/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Nicholls State at Louisiana-Lafayette,Nicholls State,Louisiana-Lafayette,
9/17/2011,9/17/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,West Virginia at Maryland,West Virginia,Maryland,
9/17/2011,9/17/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Austin Peay at Memphis,Austin Peay,Memphis,
9/17/2011,9/17/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Ohio State at Miami (FL),Ohio State,Miami (FL),
9/17/2011,9/17/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Eastern Michigan at Michigan,Eastern Michigan,Michigan,
9/17/2011,9/17/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Miami (OH) at Minnesota,Miami (OH),Minnesota,
9/17/2011,9/17/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Western Illinois at Missouri,Western Illinois,Missouri,
9/17/2011,9/17/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Washington at Nebraska,Washington,Nebraska,
9/17/2011,9/17/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Texas Tech at New Mexico,Texas Tech,New Mexico,
